# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.32915 eV
190     0.000000       0.000000       0.000004       0.000196       0.000200       
194     0.000000       0.000000       0.000000       0.000225       0.000225       
tot     0.000020       0.000318       0.000443       0.003710       0.997000

Band 407   energy = 10.89116 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000100       0.000100       0.000000       0.000200       
33      0.000000       0.000004       0.000049       0.000081       0.000134       
99      0.000000       0.000049       0.000100       0.000049       0.000198       
139     0.000000       0.000121       0.000064       0.000025       0.000210       
168     0.000000       0.000036       0.000225       0.000016       0.000277       
206     0.000000       0.000121       0.000225       0.000036       0.000382       
tot     0.000008       0.001198       0.001907       0.000871       0.997000

Band 408   energy = 10.97057 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000064       0.000009       0.000225       0.000298       
82      0.000000       0.000081       0.000025       0.000064       0.000170       
108     0.000000       0.000169       0.000081       0.000049       0.000299       
172     0.000000       0.000121       0.000016       0.000004       0.000141       
179     0.000000       0.000081       0.000004       0.000036       0.000121       
201     0.000000       0.000169       0.000064       0.000081       0.000314       
tot     0.000000       0.002191       0.001092       0.001108       0.997000

Band 409   energy = 10.97095 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000025       0.000100       0.000000       0.000125       
17      0.000000       0.000100       0.000025       0.000000       0.000125       
127     0.000000       0.000121       0.000000       0.000036       0.000157       
131     0.000000       0.000000       0.000049       0.000100       0.000149       
138     0.000000       0.000256       0.000000       0.000025       0.000281       
165     0.000000       0.000000       0.000144       0.000081       0.000225       
tot     0.000000       0.001831       0.001165       0.001241       0.997000

Band 410   energy = 10.98940 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000001       0.000036       0.000004       0.000400       0.000441       
125     0.000000       0.000121       0.000016       0.000625       0.000762       
138     0.000000       0.000100       0.000000       0.000144       0.000244       
165     0.000000       0.000004       0.000025       0.000225       0.000254       
201     0.000000       0.000081       0.000025       0.000100       0.000206       
214     0.000000       0.000025       0.000001       0.000225       0.000251       
tot     0.000027       0.001147       0.000544       0.003768       0.997000

Band 411   energy = 11.00433 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000000       0.000001       0.000441       0.000016       0.000458       
62      0.000000       0.000000       0.000009       0.000169       0.000178       
71      0.000000       0.000256       0.000000       0.000100       0.000356       
138     0.000000       0.000000       0.000000       0.000225       0.000225       
165     0.000000       0.000000       0.000000       0.000225       0.000225       
201     0.000000       0.000225       0.000225       0.000000       0.000450       
tot     0.000000       0.000964       0.001330       0.003235       0.997000

Band 412   energy = 11.02145 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000196       0.000000       0.000004       0.000200       
62      0.000000       0.000000       0.000256       0.000000       0.000256       
121     0.000001       0.000025       0.000169       0.000000       0.000195       
138     0.000000       0.000289       0.000000       0.000036       0.000325       
165     0.000000       0.000000       0.000400       0.000004       0.000404       
201     0.000000       0.000121       0.000121       0.000000       0.000242       
tot     0.000004       0.002266       0.002784       0.000613       0.997000

Band 413   energy = 11.05036 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000004       0.000004       0.000049       0.000289       0.000346       
18      0.000000       0.000009       0.000049       0.000400       0.000458       
59      0.000000       0.000000       0.000169       0.000121       0.000290       
112     0.000001       0.000025       0.000100       0.000169       0.000295       
138     0.000000       0.000121       0.000004       0.000441       0.000566       
165     0.000000       0.000000       0.000361       0.000225       0.000586       
tot     0.000005       0.000904       0.002129       0.003268       0.997000

Band 414   energy = 11.50012 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000196       0.000000       0.000000       0.000196       
88      0.000000       0.000000       0.000196       0.000000       0.000196       
101     0.000000       0.000000       0.000324       0.000000       0.000324       
105     0.000000       0.000324       0.000000       0.000000       0.000324       
145     0.000000       0.000000       0.000361       0.000000       0.000361       
176     0.000000       0.000400       0.000000       0.000000       0.000400       
tot     0.000008       0.002656       0.002530       0.000249       0.997000

Band 415   energy = 11.51550 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000000       0.000100       0.000064       0.000000       0.000164       
75      0.000000       0.000064       0.000081       0.000000       0.000145       
116     0.000000       0.000004       0.000000       0.000121       0.000125       
201     0.000000       0.000004       0.000000       0.000196       0.000200       
205     0.000000       0.000064       0.000064       0.000000       0.000128       
215     0.000004       0.000000       0.000000       0.000441       0.000445       
tot     0.000006       0.001502       0.001345       0.001914       0.997000

Band 416   energy = 11.53061 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000361       0.000361       
90      0.000000       0.000025       0.000001       0.000361       0.000387       
116     0.000000       0.000064       0.000016       0.000144       0.000224       
138     0.000000       0.000000       0.000000       0.000289       0.000289       
165     0.000000       0.000009       0.000000       0.000196       0.000205       
215     0.000016       0.000196       0.000064       0.000196       0.000472       
tot     0.000025       0.000652       0.000426       0.004366       0.997000

Band 417   energy = 11.70609 eV
atom    s              p_x            p_y            p_z            tot            
85      0.000000       0.000064       0.000004       0.000001       0.000069       
96      0.000000       0.000000       0.000000       0.000081       0.000081       
109     0.000000       0.000064       0.000001       0.000004       0.000069       
119     0.000000       0.000064       0.000000       0.000009       0.000073       
122     0.000000       0.000000       0.000036       0.000036       0.000072       
132     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000000       0.001410       0.001234       0.001235       0.997000

Band 418   energy = 11.73795 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000000       0.000081       0.000004       0.000000       0.000085       
49      0.000000       0.000081       0.000000       0.000001       0.000082       
69      0.000000       0.000081       0.000000       0.000001       0.000082       
116     0.000000       0.000049       0.000049       0.000000       0.000098       
121     0.000000       0.000100       0.000000       0.000004       0.000104       
162     0.000000       0.000081       0.000000       0.000004       0.000085       
tot     0.000000       0.002137       0.001543       0.000329       0.997000

Band 419   energy = 11.76187 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000225       0.000225       
86      0.000000       0.000000       0.000000       0.000169       0.000169       
91      0.000000       0.000000       0.000000       0.000144       0.000144       
117     0.000000       0.000000       0.000000       0.000225       0.000225       
205     0.000000       0.000000       0.000000       0.000144       0.000144       
210     0.000000       0.000000       0.000000       0.000225       0.000225       
tot     0.000000       0.000508       0.000526       0.003236       0.997000

Band 420   energy = 11.76573 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000000       0.000000       0.000081       0.000000       0.000081       
60      0.000000       0.000000       0.000081       0.000004       0.000085       
92      0.000000       0.000000       0.000121       0.000004       0.000125       
94      0.000000       0.000064       0.000004       0.000009       0.000077       
155     0.000000       0.000000       0.000081       0.000001       0.000082       
162     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000000       0.001324       0.001925       0.000523       0.997000

Band 421   energy = 11.82214 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000009       0.000049       0.000081       0.000139       
44      0.000000       0.000144       0.000000       0.000001       0.000145       
62      0.000000       0.000121       0.000036       0.000009       0.000166       
69      0.000000       0.000000       0.000169       0.000000       0.000169       
168     0.000000       0.000064       0.000081       0.000004       0.000149       
192     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000000       0.001490       0.001619       0.000967       0.997000

Band 422   energy = 11.83114 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000196       0.000196       0.000000       0.000392       
33      0.000000       0.000000       0.000000       0.000121       0.000121       
86      0.000000       0.000000       0.000000       0.000196       0.000196       
112     0.000000       0.000000       0.000001       0.000144       0.000145       
139     0.000000       0.000121       0.000036       0.000009       0.000166       
168     0.000000       0.000016       0.000196       0.000004       0.000216       
tot     0.000000       0.001312       0.001590       0.001541       0.997000

Band 423   energy = 11.90286 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000000       0.000025       0.006400       0.000000       0.006425       
144     0.000000       0.000016       0.000009       0.000169       0.000194       
165     0.000000       0.005776       0.000016       0.000036       0.005828       
197     0.000000       0.000025       0.000001       0.000256       0.000282       
201     0.000000       0.000144       0.000676       0.002209       0.003029       
215     0.000081       0.003844       0.000529       0.024964       0.029418       
tot     0.000081       0.010147       0.007911       0.028115       0.992000

Band 424   energy = 11.90944 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000004       0.000324       0.000000       0.000328       
17      0.000000       0.000289       0.000009       0.000000       0.000298       
42      0.000000       0.000049       0.000144       0.000009       0.000202       
71      0.000000       0.000169       0.000064       0.000000       0.000233       
123     0.000000       0.000000       0.000225       0.000001       0.000226       
165     0.000000       0.000000       0.000225       0.000000       0.000225       
tot     0.000000       0.002342       0.002478       0.000734       0.997000

Band 425   energy = 11.99035 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000016       0.000000       0.000529       0.000545       
33      0.000000       0.000016       0.000225       0.000000       0.000241       
62      0.000000       0.000225       0.000016       0.000000       0.000241       
138     0.000000       0.000225       0.000000       0.000000       0.000225       
192     0.000000       0.000196       0.000196       0.000000       0.000392       
201     0.000000       0.000144       0.000064       0.000064       0.000272       
tot     0.000000       0.002349       0.001933       0.001417       0.997000

Band 426   energy = 12.00416 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000001       0.000049       0.000324       0.000374       
33      0.000000       0.000049       0.000000       0.000400       0.000449       
59      0.000000       0.000004       0.000000       0.000576       0.000580       
62      0.000000       0.000000       0.000004       0.000625       0.000629       
138     0.000000       0.000000       0.000000       0.000676       0.000676       
165     0.000000       0.000000       0.000000       0.000729       0.000729       
tot     0.000000       0.000367       0.000368       0.006870       0.997000

Band 427   energy = 12.99415 eV
atom    s              p_x            p_y            p_z            tot            
112     0.000000       0.000016       0.000009       0.000009       0.000034       
121     0.000000       0.000009       0.000000       0.000016       0.000025       
138     0.000004       0.000025       0.000196       0.000000       0.000225       
165     0.000004       0.000121       0.000016       0.000025       0.000166       
201     0.000000       0.000036       0.000049       0.000000       0.000085       
215     0.000016       0.000000       0.000000       0.000025       0.000041       
tot     0.000024       0.000848       0.000397       0.000766       0.993000

Band 428   energy = 13.01223 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000016       0.000016       0.000000       0.000032       
95      0.000000       0.000009       0.000016       0.000000       0.000025       
138     0.000004       0.000001       0.000049       0.000000       0.000054       
139     0.000000       0.000016       0.000025       0.000000       0.000041       
165     0.000004       0.000036       0.000001       0.000000       0.000041       
168     0.000000       0.000016       0.000016       0.000000       0.000032       
tot     0.000008       0.001185       0.001184       0.000000       0.993000

Band 429   energy = 13.07076 eV
atom    s              p_x            p_y            p_z            tot            
8       0.000000       0.000001       0.000004       0.000016       0.000021       
86      0.000000       0.000001       0.000004       0.000016       0.000021       
139     0.000000       0.000000       0.000009       0.000016       0.000025       
168     0.000000       0.000004       0.000001       0.000016       0.000021       
192     0.000000       0.000004       0.000009       0.000016       0.000029       
201     0.000009       0.000000       0.000009       0.000081       0.000099       
tot     0.000009       0.000024       0.000436       0.001542       0.993000

Band 430   energy = 14.54873 eV
atom    s              p_x            p_y            p_z            tot            
138     0.000121       0.000004       0.010404       0.000016       0.010545       
144     0.000004       0.000016       0.000000       0.000100       0.000120       
165     0.000121       0.011025       0.000004       0.000000       0.011150       
173     0.000004       0.000009       0.000004       0.000100       0.000117       
201     0.000121       0.000064       0.000625       0.006084       0.006894       
215     0.003481       0.004489       0.000625       0.028561       0.037156       
tot     0.003859       0.015815       0.011790       0.035259       0.984000

Band 431   energy = 16.18832 eV
atom    s              p_x            p_y            p_z            tot            
124     0.000025       0.000016       0.000049       0.000049       0.000139       
138     0.000400       0.000009       0.009604       0.000009       0.010022       
148     0.000036       0.000004       0.000004       0.000196       0.000240       
165     0.000361       0.009216       0.000016       0.000001       0.009594       
177     0.000036       0.000000       0.000036       0.000169       0.000241       
201     0.005625       0.001369       0.010000       0.068644       0.085638       
tot     0.006495       0.010739       0.019847       0.069143       0.976000

Band 432   energy = 16.20976 eV
atom    s              p_x            p_y            p_z            tot            
115     0.000016       0.000001       0.000144       0.000000       0.000161       
136     0.000025       0.000225       0.000000       0.000000       0.000250       
138     0.003364       0.000036       0.083521       0.000036       0.086957       
165     0.003364       0.084681       0.000049       0.000025       0.088119       
167     0.000025       0.000000       0.000225       0.000000       0.000250       
189     0.000016       0.000144       0.000001       0.000000       0.000161       
tot     0.006842       0.085297       0.084155       0.000110       0.976000

Band 433   energy = 17.24723 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000081       0.000000       0.000000       0.000000       0.000081       
99      0.000324       0.000000       0.000000       0.000000       0.000324       
159     0.000169       0.000000       0.000000       0.000000       0.000169       
184     0.000169       0.000000       0.000000       0.000000       0.000169       
205     0.000169       0.000000       0.000000       0.000000       0.000169       
215     0.000121       0.000001       0.000000       0.000016       0.000138       
tot     0.002195       0.000366       0.000396       0.000341       0.944000

Band 434   energy = 17.27102 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000001       0.000001       0.000000       0.000102       
19      0.000081       0.000004       0.000004       0.000000       0.000089       
47      0.000064       0.000000       0.000000       0.000000       0.000064       
53      0.000064       0.000000       0.000000       0.000001       0.000065       
78      0.000081       0.000000       0.000000       0.000001       0.000082       
206     0.000064       0.000004       0.000004       0.000000       0.000072       
tot     0.001975       0.000489       0.000477       0.000052       0.942000

Band 435   energy = 17.27103 eV
atom    s              p_x            p_y            p_z            tot            
34      0.000049       0.000000       0.000000       0.000001       0.000050       
46      0.000049       0.000000       0.000000       0.000004       0.000053       
52      0.000064       0.000000       0.000000       0.000001       0.000065       
57      0.000064       0.000000       0.000000       0.000000       0.000064       
66      0.000064       0.000000       0.000000       0.000000       0.000064       
170     0.000049       0.000000       0.000000       0.000004       0.000053       
tot     0.002023       0.000150       0.000152       0.000756       0.942000

Band 436   energy = 17.29377 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000081       0.000000       0.000000       0.000000       0.000081       
82      0.000100       0.000000       0.000000       0.000000       0.000100       
107     0.000100       0.000000       0.000000       0.000000       0.000100       
155     0.000100       0.000000       0.000000       0.000000       0.000100       
180     0.000100       0.000000       0.000000       0.000000       0.000100       
214     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.002052       0.000477       0.000491       0.000084       0.942000

Band 437   energy = 17.29427 eV
atom    s              p_x            p_y            p_z            tot            
140     0.000100       0.000000       0.000000       0.000000       0.000100       
149     0.000100       0.000000       0.000000       0.000000       0.000100       
158     0.000100       0.000000       0.000000       0.000000       0.000100       
163     0.000100       0.000000       0.000000       0.000000       0.000100       
172     0.000100       0.000000       0.000000       0.000000       0.000100       
181     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002007       0.000157       0.000158       0.000765       0.942000

Band 438   energy = 17.30314 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000064       0.000000       0.000000       0.000004       0.000068       
49      0.000064       0.000001       0.000000       0.000000       0.000065       
74      0.000064       0.000000       0.000000       0.000001       0.000065       
90      0.000196       0.000000       0.000000       0.000000       0.000196       
125     0.000361       0.000000       0.000000       0.000000       0.000361       
126     0.000064       0.000000       0.000004       0.000000       0.000068       
tot     0.002220       0.000363       0.000367       0.000289       0.939000

Band 439   energy = 17.80969 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000009       0.000169       0.000178       
41      0.000000       0.000289       0.000000       0.000000       0.000289       
68      0.000000       0.000000       0.000256       0.000000       0.000256       
116     0.000196       0.000000       0.000000       0.000000       0.000196       
124     0.000169       0.000000       0.000000       0.000000       0.000169       
215     0.000676       0.000009       0.000000       0.000049       0.000734       
tot     0.003572       0.000551       0.000498       0.000456       0.851000

Band 440   energy = 17.92614 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000081       0.000000       0.000000       0.000000       0.000081       
2       0.000100       0.000000       0.000000       0.000000       0.000100       
3       0.000081       0.000000       0.000000       0.000000       0.000081       
4       0.000100       0.000000       0.000000       0.000000       0.000100       
5       0.000081       0.000000       0.000000       0.000000       0.000081       
9       0.000081       0.000000       0.000000       0.000001       0.000082       
tot     0.001959       0.000265       0.000255       0.000004       0.840000

Band 441   energy = 17.92897 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000081       0.000000       0.000000       0.000000       0.000081       
38      0.000081       0.000000       0.000000       0.000000       0.000081       
47      0.000081       0.000000       0.000000       0.000000       0.000081       
48      0.000081       0.000000       0.000000       0.000000       0.000081       
58      0.000081       0.000000       0.000000       0.000000       0.000081       
67      0.000081       0.000000       0.000000       0.000000       0.000081       
tot     0.002535       0.000111       0.000107       0.000495       0.838000

Band 442   energy = 17.93535 eV
atom    s              p_x            p_y            p_z            tot            
136     0.000081       0.000000       0.000000       0.000000       0.000081       
145     0.000100       0.000000       0.000000       0.000000       0.000100       
154     0.000121       0.000000       0.000000       0.000000       0.000121       
173     0.000081       0.000000       0.000000       0.000001       0.000082       
176     0.000100       0.000000       0.000000       0.000000       0.000100       
185     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.002432       0.000105       0.000104       0.000541       0.843000

Band 443   energy = 17.93751 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000064       0.000000       0.000000       0.000000       0.000064       
26      0.000064       0.000000       0.000000       0.000000       0.000064       
188     0.000064       0.000000       0.000000       0.000004       0.000068       
190     0.000100       0.000000       0.000000       0.000000       0.000100       
194     0.000100       0.000004       0.000000       0.000000       0.000104       
196     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.001961       0.000251       0.000260       0.000032       0.841000

Band 444   energy = 17.97075 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000169       0.000004       0.000000       0.000000       0.000173       
88      0.000169       0.000000       0.000004       0.000000       0.000173       
90      0.000256       0.000000       0.000000       0.000000       0.000256       
101     0.000169       0.000000       0.000001       0.000000       0.000170       
105     0.000169       0.000001       0.000000       0.000000       0.000170       
107     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.002950       0.000381       0.000386       0.000319       0.863000

Band 445   energy = 18.06996 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000100       0.000000       0.000000       0.000000       0.000100       
11      0.000036       0.000000       0.000001       0.000000       0.000037       
51      0.000036       0.000000       0.000001       0.000000       0.000037       
140     0.000049       0.000004       0.000000       0.000000       0.000053       
163     0.000049       0.000000       0.000004       0.000000       0.000053       
210     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001013       0.000668       0.000678       0.000126       0.966000

Band 446   energy = 18.07035 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000049       0.000000       0.000000       0.000000       0.000049       
40      0.000049       0.000000       0.000000       0.000000       0.000049       
49      0.000049       0.000000       0.000000       0.000000       0.000049       
56      0.000049       0.000000       0.000000       0.000000       0.000049       
65      0.000049       0.000000       0.000000       0.000000       0.000049       
74      0.000049       0.000000       0.000000       0.000000       0.000049       
tot     0.000994       0.000237       0.000242       0.001122       0.967000

Band 447   energy = 18.10628 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000049       0.000009       0.000000       0.000000       0.000058       
94      0.000049       0.000000       0.000009       0.000000       0.000058       
116     0.000064       0.000000       0.000000       0.000000       0.000064       
125     0.000000       0.000004       0.000000       0.000049       0.000053       
137     0.000000       0.000000       0.000064       0.000000       0.000064       
162     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000812       0.000561       0.000525       0.000724       0.958000

Band 448   energy = 18.12568 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000049       0.000000       0.000000       0.000000       0.000049       
49      0.000000       0.000000       0.000049       0.000000       0.000049       
58      0.000049       0.000000       0.000000       0.000000       0.000049       
74      0.000000       0.000049       0.000000       0.000000       0.000049       
202     0.000036       0.000004       0.000000       0.000000       0.000040       
204     0.000036       0.000000       0.000004       0.000000       0.000040       
tot     0.000672       0.000802       0.000839       0.000132       0.963000

Band 449   energy = 18.12956 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000000       0.000000       0.000064       0.000064       
40      0.000000       0.000000       0.000000       0.000081       0.000081       
49      0.000000       0.000000       0.000000       0.000049       0.000049       
56      0.000000       0.000000       0.000000       0.000064       0.000064       
65      0.000000       0.000000       0.000000       0.000081       0.000081       
74      0.000000       0.000000       0.000000       0.000049       0.000049       
tot     0.000681       0.000357       0.000354       0.001211       0.962000

Band 450   energy = 18.17278 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000049       0.000000       0.000001       0.000004       0.000054       
95      0.000036       0.000000       0.000016       0.000000       0.000052       
97      0.000036       0.000016       0.000000       0.000000       0.000052       
138     0.000064       0.000000       0.000000       0.000000       0.000064       
165     0.000064       0.000000       0.000000       0.000000       0.000064       
201     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.001045       0.000530       0.000482       0.000434       0.938000

Band 451   energy = 18.76649 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000004       0.000016       0.000016       0.000036       
91      0.000000       0.000009       0.000016       0.000004       0.000029       
103     0.000000       0.000000       0.000001       0.000036       0.000037       
192     0.000000       0.000000       0.000004       0.000036       0.000040       
198     0.000000       0.000000       0.000016       0.000016       0.000032       
215     0.000000       0.000009       0.000025       0.000016       0.000050       
tot     0.000001       0.000161       0.000577       0.001264       0.978000

Band 452   energy = 18.81451 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000000       0.000025       0.000016       0.000000       0.000041       
51      0.000000       0.000016       0.000016       0.000000       0.000032       
68      0.000000       0.000016       0.000025       0.000000       0.000041       
77      0.000000       0.000016       0.000016       0.000000       0.000032       
80      0.000000       0.000016       0.000016       0.000000       0.000032       
215     0.000000       0.000036       0.000036       0.000000       0.000072       
tot     0.000000       0.001084       0.001115       0.000018       0.977000

Band 453   energy = 18.83928 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000016       0.000009       0.000000       0.000025       
12      0.000000       0.000025       0.000004       0.000001       0.000030       
13      0.000000       0.000016       0.000009       0.000000       0.000025       
92      0.000000       0.000025       0.000000       0.000004       0.000029       
97      0.000000       0.000016       0.000001       0.000009       0.000026       
103     0.000000       0.000000       0.000000       0.000025       0.000025       
tot     0.000006       0.000719       0.000273       0.000874       0.976000

Band 454   energy = 19.27231 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000064       0.000004       0.000036       0.000121       0.000225       
41      0.000064       0.000289       0.000000       0.000000       0.000353       
68      0.000064       0.000000       0.000324       0.000000       0.000388       
99      0.000100       0.000000       0.000000       0.000000       0.000100       
159     0.000100       0.000000       0.000000       0.000000       0.000100       
215     0.001764       0.000025       0.000004       0.000144       0.001937       
tot     0.002611       0.000786       0.000843       0.000909       0.845000

Band 455   energy = 19.45282 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000000       0.000000       0.000144       0.000144       
48      0.000121       0.000000       0.000000       0.000001       0.000122       
79      0.000121       0.000000       0.000000       0.000000       0.000121       
91      0.000121       0.000000       0.000000       0.000001       0.000122       
150     0.000100       0.000000       0.000000       0.000001       0.000101       
196     0.000144       0.000000       0.000000       0.000004       0.000148       
tot     0.001231       0.000491       0.000535       0.000731       0.821000

Band 456   energy = 19.45335 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000036       0.000000       0.000000       0.000009       0.000045       
64      0.000036       0.000000       0.000000       0.000009       0.000045       
75      0.000004       0.000004       0.000000       0.000036       0.000044       
149     0.000016       0.000000       0.000000       0.000049       0.000065       
172     0.000016       0.000000       0.000001       0.000036       0.000053       
179     0.000025       0.000000       0.000000       0.000025       0.000050       
tot     0.000818       0.000193       0.000277       0.000691       0.821000

Band 457   energy = 19.46073 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000000       0.000100       0.000000       0.000100       
73      0.000000       0.000081       0.000000       0.000000       0.000081       
107     0.000100       0.000000       0.000000       0.000000       0.000100       
117     0.000064       0.000000       0.000000       0.000009       0.000073       
155     0.000081       0.000000       0.000000       0.000009       0.000090       
180     0.000081       0.000000       0.000000       0.000009       0.000090       
tot     0.001010       0.000506       0.000559       0.000273       0.821000

Band 458   energy = 19.46406 eV
atom    s              p_x            p_y            p_z            tot            
25      0.000009       0.000025       0.000000       0.000000       0.000034       
52      0.000036       0.000000       0.000025       0.000000       0.000061       
67      0.000025       0.000009       0.000000       0.000000       0.000034       
75      0.000036       0.000025       0.000000       0.000000       0.000061       
152     0.000009       0.000000       0.000049       0.000000       0.000058       
179     0.000009       0.000036       0.000000       0.000000       0.000045       
tot     0.000798       0.000445       0.000494       0.000179       0.820000

Band 459   energy = 19.46651 eV
atom    s              p_x            p_y            p_z            tot            
43      0.000064       0.000000       0.000000       0.000009       0.000073       
66      0.000064       0.000000       0.000000       0.000004       0.000068       
127     0.000064       0.000000       0.000000       0.000004       0.000068       
131     0.000064       0.000000       0.000001       0.000004       0.000069       
149     0.000064       0.000000       0.000000       0.000004       0.000068       
172     0.000064       0.000000       0.000000       0.000009       0.000073       
tot     0.001360       0.000538       0.000384       0.000551       0.820000

Band 460   energy = 19.47767 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000009       0.000004       0.000000       0.000113       
19      0.000081       0.000000       0.000000       0.000000       0.000081       
101     0.000000       0.000064       0.000000       0.000000       0.000064       
126     0.000000       0.000049       0.000004       0.000000       0.000053       
206     0.000064       0.000000       0.000000       0.000000       0.000064       
211     0.000000       0.000049       0.000004       0.000000       0.000053       
tot     0.000833       0.000572       0.000574       0.000246       0.822000

Band 461   energy = 19.48695 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000196       0.000000       0.000000       0.000000       0.000196       
73      0.000196       0.000000       0.000000       0.000000       0.000196       
117     0.000000       0.000049       0.000049       0.000000       0.000098       
151     0.000081       0.000000       0.000000       0.000000       0.000081       
178     0.000081       0.000000       0.000000       0.000000       0.000081       
194     0.000081       0.000000       0.000000       0.000001       0.000082       
tot     0.001389       0.000499       0.000416       0.000733       0.820000

Band 462   energy = 19.49311 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000001       0.000000       0.000004       0.000144       0.000149       
49      0.000000       0.000000       0.000009       0.000081       0.000090       
74      0.000000       0.000000       0.000004       0.000081       0.000085       
82      0.000144       0.000000       0.000000       0.000000       0.000144       
143     0.000000       0.000100       0.000000       0.000000       0.000100       
214     0.000324       0.000000       0.000000       0.000009       0.000333       
tot     0.001151       0.000439       0.000499       0.000778       0.822000

Band 463   energy = 19.49843 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000049       0.000049       0.000000       0.000098       
49      0.000000       0.000049       0.000036       0.000000       0.000085       
101     0.000121       0.000000       0.000000       0.000000       0.000121       
105     0.000121       0.000000       0.000000       0.000000       0.000121       
158     0.000225       0.000000       0.000001       0.000000       0.000226       
181     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.001418       0.000622       0.000561       0.000626       0.822000

Band 464   energy = 19.50144 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000121       0.000004       0.000009       0.000001       0.000135       
90      0.000081       0.000000       0.000000       0.000004       0.000085       
125     0.000289       0.000000       0.000000       0.000009       0.000298       
151     0.000000       0.000081       0.000000       0.000000       0.000081       
178     0.000000       0.000000       0.000064       0.000000       0.000064       
194     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.001301       0.000681       0.000575       0.000254       0.821000

Band 465   energy = 19.51691 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000225       0.000000       0.000000       0.000001       0.000226       
49      0.000225       0.000000       0.000000       0.000000       0.000225       
