# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
96      0.000289       0.000000       0.000001       0.000000       0.000290       
104     0.000289       0.000000       0.000000       0.000000       0.000289       
106     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.005538       0.000280       0.000242       0.000471       0.994000

Band 56   energy = -3.24290 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000289       0.000000       0.000001       0.000001       0.000291       
16      0.000289       0.000000       0.000000       0.000004       0.000293       
31      0.000289       0.000004       0.000001       0.000000       0.000294       
51      0.000289       0.000001       0.000001       0.000000       0.000291       
56      0.000289       0.000001       0.000004       0.000000       0.000294       
80      0.000289       0.000000       0.000000       0.000004       0.000293       
tot     0.006180       0.000388       0.000379       0.000411       0.994000

Band 57   energy = -2.97225 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000169       0.000036       0.000036       0.000000       0.000241       
46      0.000169       0.000009       0.000004       0.000049       0.000231       
125     0.000625       0.000016       0.000001       0.000081       0.000723       
158     0.000144       0.000000       0.000081       0.000001       0.000226       
181     0.000144       0.000100       0.000000       0.000000       0.000244       
214     0.000144       0.000000       0.000001       0.000081       0.000226       
tot     0.003661       0.000331       0.000253       0.000456       0.994000

Band 58   energy = -2.80483 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000729       0.000009       0.000001       0.000064       0.000803       
112     0.000169       0.000000       0.000000       0.000000       0.000169       
160     0.000169       0.000009       0.000036       0.000004       0.000218       
187     0.000169       0.000016       0.000004       0.000036       0.000225       
196     0.000169       0.000025       0.000036       0.000000       0.000230       
215     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.003978       0.000248       0.000265       0.000328       0.995000

Band 59   energy = -2.62211 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000784       0.000000       0.000000       0.000000       0.000784       
15      0.000400       0.000000       0.000000       0.000000       0.000400       
17      0.000361       0.000000       0.000000       0.000000       0.000361       
18      0.000225       0.000000       0.000000       0.000004       0.000229       
200     0.000289       0.000000       0.000000       0.000000       0.000289       
201     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.005887       0.000246       0.000114       0.000247       0.996000

Band 60   energy = -2.62209 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000225       0.000000       0.000000       0.000000       0.000225       
59      0.000400       0.000000       0.000000       0.000000       0.000400       
68      0.000729       0.000000       0.000000       0.000000       0.000729       
71      0.000324       0.000000       0.000000       0.000000       0.000324       
138     0.000484       0.000000       0.000000       0.000000       0.000484       
147     0.000289       0.000001       0.000000       0.000000       0.000290       
tot     0.005818       0.000201       0.000485       0.000025       0.996000

Band 61   energy = -2.54112 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000400       0.000000       0.000000       0.000004       0.000404       
99      0.000289       0.000000       0.000000       0.000000       0.000289       
113     0.000196       0.000000       0.000000       0.000000       0.000196       
115     0.000196       0.000000       0.000000       0.000000       0.000196       
116     0.000676       0.000000       0.000000       0.000004       0.000680       
124     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.004999       0.000187       0.000249       0.000139       0.996000

Band 62   energy = -2.53272 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000225       0.000000       0.000000       0.000000       0.000225       
11      0.000225       0.000000       0.000000       0.000000       0.000225       
13      0.000225       0.000000       0.000000       0.000000       0.000225       
197     0.000529       0.000000       0.000000       0.000000       0.000529       
202     0.000256       0.000000       0.000000       0.000000       0.000256       
204     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.004953       0.000156       0.000197       0.000147       0.996000

Band 63   energy = -2.53271 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000169       0.000000       0.000000       0.000000       0.000169       
65      0.000196       0.000000       0.000000       0.000000       0.000196       
141     0.000225       0.000000       0.000000       0.000000       0.000225       
144     0.000324       0.000000       0.000000       0.000000       0.000324       
166     0.000196       0.000000       0.000000       0.000000       0.000196       
173     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.004994       0.000210       0.000258       0.000051       0.996000

Band 64   energy = -2.52047 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000169       0.000000       0.000000       0.000016       0.000185       
39      0.000100       0.000000       0.000000       0.000000       0.000100       
61      0.000196       0.000000       0.000000       0.000009       0.000205       
70      0.000100       0.000000       0.000000       0.000000       0.000100       
136     0.000225       0.000000       0.000000       0.000004       0.000229       
167     0.000225       0.000000       0.000000       0.000004       0.000229       
tot     0.003903       0.000027       0.000001       0.000575       0.996000

Band 65   energy = -2.52044 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000100       0.000000       0.000000       0.000000       0.000100       
27      0.000324       0.000004       0.000000       0.000009       0.000337       
77      0.000100       0.000000       0.000000       0.000001       0.000101       
86      0.000121       0.000000       0.000000       0.000000       0.000121       
