# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
125     0.003136       0.000004       0.000000       0.000036       0.003176       
214     0.000016       0.000000       0.000000       0.000049       0.000065       
tot     0.006174       0.000260       0.000283       0.000332       0.995000

Band 58   energy = -2.90669 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000169       0.000000       0.000000       0.000001       0.000170       
118     0.000576       0.000000       0.000000       0.000000       0.000576       
120     0.000576       0.000000       0.000000       0.000000       0.000576       
128     0.000169       0.000001       0.000000       0.000000       0.000170       
129     0.000576       0.000000       0.000000       0.000000       0.000576       
215     0.000841       0.000000       0.000000       0.000000       0.000841       
tot     0.005336       0.000256       0.000290       0.000193       0.996000

Band 59   energy = -2.70450 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000361       0.000000       0.000000       0.000000       0.000361       
41      0.000576       0.000000       0.000000       0.000004       0.000580       
160     0.000361       0.000000       0.000000       0.000000       0.000361       
173     0.000529       0.000001       0.000000       0.000000       0.000530       
182     0.000400       0.000000       0.000000       0.000000       0.000400       
187     0.000784       0.000000       0.000000       0.000000       0.000784       
tot     0.007539       0.000305       0.000205       0.000140       0.996000

Band 60   energy = -2.70448 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000324       0.000000       0.000000       0.000001       0.000325       
13      0.000400       0.000000       0.000000       0.000000       0.000400       
14      0.000729       0.000000       0.000000       0.000001       0.000730       
196     0.000961       0.000000       0.000000       0.000000       0.000961       
197     0.000676       0.000000       0.000000       0.000004       0.000680       
203     0.000400       0.000000       0.000000       0.000000       0.000400       
tot     0.007532       0.000223       0.000494       0.000105       0.996000

Band 61   energy = -2.66947 eV
atom    s              p_x            p_y            p_z            tot            
91      0.000289       0.000000       0.000000       0.000000       0.000289       
99      0.000784       0.000000       0.000000       0.000000       0.000784       
110     0.000361       0.000000       0.000000       0.000000       0.000361       
114     0.000361       0.000000       0.000000       0.000000       0.000361       
116     0.002401       0.000000       0.000000       0.000000       0.002401       
133     0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.007354       0.000252       0.000302       0.000147       0.996000

Band 62   energy = -2.66085 eV
atom    s              p_x            p_y            p_z            tot            
93      0.000441       0.000000       0.000000       0.000000       0.000441       
96      0.000324       0.000000       0.000000       0.000000       0.000324       
98      0.000900       0.000000       0.000000       0.000000       0.000900       
107     0.000324       0.000000       0.000000       0.000000       0.000324       
188     0.001024       0.000000       0.000000       0.000000       0.001024       
206     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.006873       0.000246       0.000249       0.000158       0.996000

Band 63   energy = -2.66085 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000400       0.000000       0.000000       0.000000       0.000400       
87      0.000289       0.000000       0.000000       0.000000       0.000289       
89      0.000841       0.000000       0.000000       0.000000       0.000841       
143     0.000400       0.000000       0.000001       0.000000       0.000401       
145     0.000961       0.000000       0.000000       0.000000       0.000961       
176     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.006912       0.000211       0.000126       0.000463       0.996000

Band 64   energy = -2.63083 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000484       0.000000       0.000000       0.000000       0.000484       
88      0.000484       0.000000       0.000000       0.000000       0.000484       
90      0.002916       0.000000       0.000000       0.000000       0.002916       
107     0.000484       0.000000       0.000000       0.000000       0.000484       
173     0.000169       0.000001       0.000000       0.000004       0.000174       
187     0.000100       0.000081       0.000000       0.000000       0.000181       
tot     0.007242       0.000251       0.000197       0.000324       0.996000

Band 65   energy = -2.62998 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000169       0.000000       0.000001       0.000000       0.000170       
8       0.000169       0.000001       0.000000       0.000000       0.000170       
24      0.000169       0.000001       0.000000       0.000000       0.000170       
29      0.000169       0.000000       0.000001       0.000000       0.000170       
