# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
1       0.000324       0.000000       0.000000       0.000009       0.000333       
10      0.000256       0.000000       0.000000       0.000000       0.000256       
14      0.001369       0.000000       0.000000       0.000000       0.001369       
190     0.000289       0.000000       0.000000       0.000000       0.000289       
194     0.000289       0.000000       0.000000       0.000000       0.000289       
196     0.001089       0.000000       0.000000       0.000000       0.001089       
tot     0.006605       0.000216       0.000305       0.000188       0.996000

Band 60   energy = -2.56479 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000256       0.000000       0.000000       0.000000       0.000256       
41      0.000676       0.000000       0.000000       0.000000       0.000676       
65      0.000256       0.000000       0.000000       0.000000       0.000256       
68      0.000729       0.000000       0.000000       0.000000       0.000729       
160     0.000529       0.000000       0.000000       0.000000       0.000529       
187     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.006203       0.000281       0.000250       0.000139       0.996000

Band 61   energy = -2.54242 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000324       0.000000       0.000000       0.000000       0.000324       
104     0.000289       0.000001       0.000000       0.000000       0.000290       
105     0.000324       0.000000       0.000000       0.000000       0.000324       
150     0.000484       0.000000       0.000000       0.000000       0.000484       
173     0.000289       0.000004       0.000000       0.000000       0.000293       
175     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.006002       0.000169       0.000159       0.000297       0.996000

Band 62   energy = -2.53865 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000400       0.000000       0.000000       0.000001       0.000401       
124     0.000196       0.000000       0.000001       0.000000       0.000197       
197     0.000784       0.000000       0.000000       0.000000       0.000784       
206     0.000841       0.000000       0.000000       0.000000       0.000841       
208     0.000441       0.000000       0.000000       0.000000       0.000441       
212     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.006347       0.000230       0.000241       0.000154       0.996000

Band 63   energy = -2.53571 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000441       0.000000       0.000000       0.000000       0.000441       
105     0.000441       0.000000       0.000000       0.000000       0.000441       
107     0.001849       0.000000       0.000000       0.000000       0.001849       
127     0.000400       0.000001       0.000000       0.000000       0.000401       
131     0.000400       0.000000       0.000001       0.000000       0.000401       
133     0.000529       0.000004       0.000001       0.000009       0.000543       
tot     0.006673       0.000308       0.000364       0.000075       0.996000

Band 64   energy = -2.53242 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000196       0.000000       0.000000       0.000000       0.000196       
84      0.000169       0.000000       0.000000       0.000000       0.000169       
85      0.000196       0.000000       0.000000       0.000000       0.000196       
87      0.000196       0.000000       0.000000       0.000000       0.000196       
88      0.000196       0.000000       0.000000       0.000000       0.000196       
89      0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.004927       0.000141       0.000198       0.000136       0.996000

Band 65   energy = -2.53196 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000576       0.000001       0.000001       0.000000       0.000578       
84      0.000441       0.000000       0.000000       0.000000       0.000441       
88      0.000361       0.000001       0.000000       0.000000       0.000362       
91      0.001764       0.000000       0.000000       0.000000       0.001764       
