# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.24938 eV
17      0.000361       0.000000       0.000009       0.000000       0.000370       
52      0.000196       0.000000       0.000000       0.000009       0.000205       
84      0.000121       0.000049       0.000000       0.000000       0.000170       
158     0.000676       0.000004       0.000000       0.000000       0.000680       
181     0.001089       0.000000       0.000001       0.000000       0.001090       
tot     0.005266       0.000318       0.000240       0.000413       0.994000

Band 57   energy = -2.97606 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000121       0.000036       0.000036       0.000000       0.000193       
46      0.000121       0.000004       0.000004       0.000064       0.000193       
125     0.000441       0.000009       0.000001       0.000064       0.000515       
158     0.000196       0.000000       0.000081       0.000000       0.000277       
181     0.000196       0.000100       0.000000       0.000000       0.000296       
214     0.000196       0.000000       0.000004       0.000064       0.000264       
tot     0.003365       0.000306       0.000258       0.000438       0.994000

Band 58   energy = -2.79497 eV
atom    s              p_x            p_y            p_z            tot            
90      0.001089       0.000009       0.000001       0.000049       0.001148       
112     0.000169       0.000000       0.000000       0.000000       0.000169       
160     0.000196       0.000009       0.000036       0.000004       0.000245       
187     0.000196       0.000016       0.000004       0.000025       0.000241       
196     0.000196       0.000025       0.000036       0.000000       0.000257       
215     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.004539       0.000246       0.000254       0.000304       0.995000

Band 59   energy = -2.58176 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000361       0.000000       0.000000       0.000000       0.000361       
17      0.000324       0.000001       0.000000       0.000000       0.000325       
18      0.000361       0.000000       0.000000       0.000004       0.000365       
62      0.000256       0.000000       0.000000       0.000004       0.000260       
138     0.000361       0.000000       0.000000       0.000004       0.000365       
201     0.000529       0.000000       0.000000       0.000004       0.000533       
tot     0.005856       0.000030       0.000501       0.000215       0.996000

Band 60   energy = -2.58174 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000441       0.000000       0.000000       0.000000       0.000441       
33      0.000529       0.000000       0.000000       0.000001       0.000530       
41      0.000529       0.000000       0.000000       0.000000       0.000529       
42      0.000400       0.000000       0.000000       0.000000       0.000400       
44      0.000256       0.000004       0.000000       0.000000       0.000260       
165     0.000784       0.000004       0.000000       0.000000       0.000788       
tot     0.005799       0.000516       0.000153       0.000039       0.996000

Band 61   energy = -2.53648 eV
atom    s              p_x            p_y            p_z            tot            
113     0.000529       0.000000       0.000000       0.000000       0.000529       
115     0.000529       0.000000       0.000000       0.000000       0.000529       
116     0.000676       0.000000       0.000000       0.000000       0.000676       
118     0.000225       0.000000       0.000000       0.000000       0.000225       
120     0.000225       0.000000       0.000000       0.000000       0.000225       
124     0.000529       0.000000       0.000000       0.000000       0.000529       
tot     0.006076       0.000236       0.000288       0.000081       0.996000

Band 62   energy = -2.52736 eV
atom    s              p_x            p_y            p_z            tot            
56      0.000441       0.000000       0.000000       0.000000       0.000441       
65      0.000324       0.000000       0.000000       0.000000       0.000324       
68      0.000324       0.000000       0.000001       0.000000       0.000325       
111     0.000400       0.000001       0.000000       0.000000       0.000401       
114     0.000529       0.000000       0.000000       0.000000       0.000529       
115     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.005980       0.000207       0.000134       0.000335       0.996000

Band 63   energy = -2.52735 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000361       0.000000       0.000000       0.000000       0.000361       
12      0.000484       0.000000       0.000000       0.000000       0.000484       
50      0.000289       0.000000       0.000000       0.000000       0.000289       
51      0.000400       0.000001       0.000000       0.000000       0.000401       
130     0.000361       0.000004       0.000000       0.000000       0.000365       
133     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.005949       0.000191       0.000243       0.000173       0.996000

Band 64   energy = -2.52083 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000625       0.000000       0.000000       0.000000       0.000625       
93      0.000400       0.000000       0.000000       0.000000       0.000400       
96      0.000324       0.000000       0.000000       0.000000       0.000324       
97      0.000625       0.000000       0.000000       0.000000       0.000625       
136     0.000324       0.000000       0.000000       0.000000       0.000324       
167     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.005916       0.000072       0.000146       0.000536       0.996000

Band 65   energy = -2.52082 eV
atom    s              p_x            p_y            p_z            tot            
85      0.000400       0.000000       0.000000       0.000000       0.000400       
86      0.000576       0.000000       0.000000       0.000000       0.000576       
103     0.000529       0.000000       0.000000       0.000000       0.000529       
104     0.000441       0.000000       0.000000       0.000000       0.000441       
