# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
125     0.002401       0.000009       0.000000       0.000036       0.002446       
214     0.000036       0.000000       0.000000       0.000064       0.000100       
tot     0.005351       0.000274       0.000280       0.000366       0.994000

Band 58   energy = -2.87210 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000169       0.000000       0.000000       0.000000       0.000169       
118     0.000484       0.000000       0.000000       0.000000       0.000484       
120     0.000484       0.000000       0.000000       0.000000       0.000484       
126     0.000169       0.000000       0.000000       0.000000       0.000169       
129     0.000484       0.000000       0.000000       0.000000       0.000484       
215     0.000729       0.000000       0.000000       0.000000       0.000729       
tot     0.004781       0.000277       0.000302       0.000213       0.996000

Band 59   energy = -2.66308 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000400       0.000000       0.000000       0.000000       0.000400       
14      0.000529       0.000000       0.000000       0.000000       0.000529       
41      0.000361       0.000000       0.000001       0.000000       0.000362       
187     0.000484       0.000000       0.000000       0.000000       0.000484       
196     0.000729       0.000000       0.000000       0.000000       0.000729       
197     0.000361       0.000001       0.000000       0.000001       0.000363       
tot     0.007436       0.000413       0.000145       0.000158       0.996000

Band 60   energy = -2.66305 eV
atom    s              p_x            p_y            p_z            tot            
65      0.000484       0.000000       0.000000       0.000000       0.000484       
68      0.000784       0.000000       0.000000       0.000001       0.000785       
74      0.000484       0.000000       0.000000       0.000000       0.000484       
77      0.000441       0.000000       0.000000       0.000000       0.000441       
144     0.000576       0.000000       0.000001       0.000000       0.000577       
160     0.001089       0.000000       0.000000       0.000000       0.001089       
tot     0.007511       0.000171       0.000561       0.000080       0.996000

Band 61   energy = -2.63180 eV
atom    s              p_x            p_y            p_z            tot            
91      0.000361       0.000000       0.000000       0.000000       0.000361       
99      0.000841       0.000000       0.000000       0.000000       0.000841       
110     0.000441       0.000000       0.000000       0.000000       0.000441       
114     0.000441       0.000000       0.000000       0.000000       0.000441       
116     0.001849       0.000000       0.000000       0.000000       0.001849       
133     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.007164       0.000249       0.000296       0.000125       0.996000

Band 62   energy = -2.62643 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000625       0.000000       0.000000       0.000000       0.000625       
98      0.000400       0.000000       0.000000       0.000000       0.000400       
104     0.000400       0.000000       0.000000       0.000000       0.000400       
170     0.000324       0.000001       0.000000       0.000000       0.000325       
176     0.000841       0.000000       0.000000       0.000000       0.000841       
188     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.006949       0.000135       0.000316       0.000223       0.996000

Band 63   energy = -2.62641 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000400       0.000000       0.000000       0.000000       0.000400       
88      0.000441       0.000000       0.000000       0.000000       0.000441       
89      0.000900       0.000000       0.000000       0.000000       0.000900       
106     0.000441       0.000000       0.000000       0.000000       0.000441       
143     0.000441       0.000000       0.000004       0.000000       0.000445       
145     0.001156       0.000000       0.000000       0.000000       0.001156       
tot     0.006951       0.000382       0.000134       0.000323       0.996000

Band 64   energy = -2.60362 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000144       0.000000       0.000000       0.000000       0.000144       
8       0.000144       0.000000       0.000000       0.000000       0.000144       
35      0.000144       0.000000       0.000000       0.000000       0.000144       
45      0.000144       0.000000       0.000000       0.000000       0.000144       
60      0.000144       0.000000       0.000000       0.000000       0.000144       
72      0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.005063       0.000172       0.000227       0.000114       0.996000

Band 65   energy = -2.59720 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000484       0.000000       0.000000       0.000000       0.000484       
88      0.000484       0.000000       0.000000       0.000000       0.000484       
90      0.002500       0.000000       0.000000       0.000000       0.002500       
99      0.000196       0.000000       0.000000       0.000000       0.000196       
